TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
487.800,-4.171288E+006,-2.148351E+006,4.370227E+006,1655.25,43.8389,1.654531E+006,-49310.5,3913.01,4.09438,-0.321745,1.526440E-013,-5.86123,7.99679,186.193,12.0637
487.900,-4.171496E+006,-2.148449E+006,4.369913E+006,1655.63,43.7912,1.654917E+006,-49313.3,3912.95,4.05957,-0.323858,1.435671E-013,-5.90046,7.99434,186.194,12.0666
488.000,-4.171703E+006,-2.148547E+006,4.369599E+006,1656.02,43.7435,1.655302E+006,-49316.1,3912.88,4.02457,-0.325986,1.458647E-013,-5.93998,7.99194,186.194,12.0695
488.100,-4.171910E+006,-2.148645E+006,4.369284E+006,1656.41,43.6957,1.655688E+006,-49318.9,3912.81,3.98940,-0.328130,1.500336E-013,-5.97979,7.98959,186.194,12.0724
488.200,-4.172117E+006,-2.148743E+006,4.368970E+006,1656.79,43.6479,1.656074E+006,-49321.7,3912.74,3.95406,-0.330289,1.628692E-013,-6.01990,7.98731,186.194,12.0753
488.300,-4.172325E+006,-2.148841E+006,4.368656E+006,1657.18,43.6002,1.656460E+006,-49324.5,3912.67,3.91854,-0.332465,1.372615E-013,-6.06031,7.98507,186.194,12.0781
488.400,-4.172532E+006,-2.148939E+006,4.368341E+006,1657.56,43.5524,1.656846E+006,-49327.3,3912.60,3.88286,-0.334656,1.438368E-013,-6.10102,7.98290,186.194,12.0810
488.500,-4.172739E+006,-2.149037E+006,4.368027E+006,1657.95,43.5046,1.657232E+006,-49330.1,3912.53,3.84701,-0.336864,1.465303E-013,-6.14203,7.98078,186.194,12.0839
488.600,-4.172946E+006,-2.149135E+006,4.367712E+006,1658.33,43.4568,1.657618E+006,-49332.9,3912.45,3.81100,-0.339087,1.765019E-013,-6.18335,7.97871,186.195,12.0868
488.700,-4.173153E+006,-2.149233E+006,4.367398E+006,1658.72,43.4089,1.658003E+006,-49335.7,3912.38,3.77483,-0.341327,1.497377E-013,-6.22497,7.97671,186.195,12.0896
488.800,-4.173360E+006,-2.149331E+006,4.367083E+006,1659.11,43.3611,1.658389E+006,-49338.5,3912.30,3.73851,-0.343583,1.681638E-013,-6.26691,7.97476,186.195,12.0925
488.900,-4.173567E+006,-2.149429E+006,4.366769E+006,1659.49,43.3132,1.658775E+006,-49341.3,3912.22,3.70204,-0.345856,1.535395E-013,-6.30915,7.97287,186.195,12.0954
489.000,-4.173774E+006,-2.149527E+006,4.366454E+006,1659.88,43.2654,1.659161E+006,-49344.1,3912.15,3.66542,-0.348145,1.549349E-013,-6.35171,7.97104,186.195,12.0982
489.100,-4.173981E+006,-2.149625E+006,4.366140E+006,1660.26,43.2175,1.659547E+006,-49346.8,3912.07,3.62866,-0.350452,1.579584E-013,-6.39458,7.96927,186.195,12.1011
489.200,-4.174188E+006,-2.149723E+006,4.365825E+006,1660.65,43.1696,1.659933E+006,-49349.6,3911.98,3.59177,-0.352774,1.615586E-013,-6.43777,7.96756,186.195,12.1040
489.300,-4.174395E+006,-2.149821E+006,4.365511E+006,1661.03,43.1217,1.660318E+006,-49352.4,3911.90,3.55474,-0.355114,1.557403E-013,-6.48128,7.96591,186.196,12.1068
489.400,-4.174602E+006,-2.149919E+006,4.365196E+006,1661.42,43.0738,1.660704E+006,-49355.1,3911.82,3.51760,-0.357471,1.615595E-013,-6.52512,7.96432,186.196,12.1097
489.500,-4.174809E+006,-2.150017E+006,4.364882E+006,1661.81,43.0259,1.661090E+006,-49357.9,3911.73,3.48033,-0.359845,1.506692E-013,-6.56927,7.96279,186.196,12.1126
489.600,-4.175016E+006,-2.150115E+006,4.364567E+006,1662.19,42.9779,1.661476E+006,-49360.7,3911.64,3.44296,-0.362237,1.669178E-013,-6.61376,7.96132,186.196,12.1154
489.700,-4.175222E+006,-2.150213E+006,4.364253E+006,1662.58,42.9300,1.661861E+006,-49363.4,3911.56,3.40548,-0.364646,1.540326E-013,-6.65857,7.95992,186.196,12.1183
489.800,-4.175429E+006,-2.150311E+006,4.363938E+006,1662.96,42.8820,1.662247E+006,-49366.2,3911.47,3.36791,-0.367072,1.520692E-013,-6.70371,7.95858,186.196,12.1212
489.900,-4.175636E+006,-2.150409E+006,4.363623E+006,1663.35,42.8341,1.662633E+006,-49368.9,3911.37,3.33025,-0.369516,1.716739E-013,-6.74919,7.95729,186.196,12.1240
490.000,-4.175843E+006,-2.150507E+006,4.363309E+006,1663.73,42.7861,1.663019E+006,-49371.7,3911.28,3.29252,-0.371977,1.617782E-013,-6.79500,7.95608,186.197,12.1269
490.100,-4.176049E+006,-2.150604E+006,4.362994E+006,1664.12,42.7382,1.663404E+006,-49374.4,3911.19,3.25471,-0.374457,1.611521E-013,-6.84115,7.95492,186.197,12.1297
490.200,-4.176256E+006,-2.150702E+006,4.362680E+006,1664.51,42.6902,1.663790E+006,-49377.1,3911.09,3.21685,-0.376954,1.736609E-013,-6.88763,7.95383,186.197,12.1326
490.300,-4.176463E+006,-2.150800E+006,4.362365E+006,1664.89,42.6422,1.664176E+006,-49379.9,3911.00,3.17895,-0.379470,1.600483E-013,-6.93446,7.95281,186.197,12.1354
490.400,-4.176669E+006,-2.150898E+006,4.362050E+006,1665.28,42.5942,1.664562E+006,-49382.6,3910.90,3.14101,-0.382004,1.717270E-013,-6.98163,7.95185,186.197,12.1383
490.500,-4.176876E+006,-2.150996E+006,4.361736E+006,1665.66,42.5462,1.664947E+006,-49385.3,3910.80,3.10304,-0.384556,1.598735E-013,-7.02915,7.95096,186.197,12.1411
490.600,-4.177082E+006,-2.151093E+006,4.361421E+006,1666.05,42.4982,1.665333E+006,-49388.1,3910.70,3.06508,-0.387126,1.728897E-013,-7.07702,7.95013,186.197,12.1440
490.700,-4.177289E+006,-2.151191E+006,4.361106E+006,1666.43,42.4502,1.665719E+006,-49390.8,3910.60,3.02711,-0.389715,1.768734E-013,-7.12523,7.94937,186.198,12.1468
490.800,-4.177495E+006,-2.151289E+006,4.360791E+006,1666.82,42.4022,1.666104E+006,-49393.5,3910.49,2.98918,-0.392323,1.837244E-013,-7.17380,7.94867,186.198,12.1497
490.900,-4.177702E+006,-2.151387E+006,4.360477E+006,1667.21,42.3542,1.666490E+006,-49396.2,3910.39,2.95128,-0.394949,1.738267E-013,-7.22273,7.94805,186.198,12.1525
491.000,-4.177908E+006,-2.151484E+006,4.360162E+006,1667.59,42.3062,1.666876E+006,-49398.9,3910.28,2.91343,-0.397595,1.652149E-013,-7.27201,7.94749,186.198,12.1554
491.100,-4.178115E+006,-2.151582E+006,4.359847E+006,1667.98,42.2582,1.667262E+006,-49401.6,3910.17,2.87567,-0.400259,1.803295E-013,-7.32165,7.94700,186.198,12.1582
491.200,-4.178321E+006,-2.151680E+006,4.359533E+006,1668.36,42.2102,1.667647E+006,-49404.3,3910.06,2.83800,-0.402943,1.828084E-013,-7.37165,7.94658,186.198,12.1610
