TTIME_S,TRXI_M,TRYI_M,TRZI_M,TGRNKM_KM,TALTKM_KM,TDRNGE_M,TCRNGE_M,TVRMAG_M/S,TAIMAG_M/S2,TABXB_M/S2,TABYB_M/S2,TABZB_M/S2,TPITCH_DEG,THEADG_DEG,TAMACH
18.8000,-3.004873E+006,-1.575691E+006,5.385678E+006,7.540756E-002,2.53701,71.6718,-23.4403,283.285,17.8184,27.1571,-2.542480E-003,0.591118,76.7966,169.953,0.857365
18.9000,-3.004877E+006,-1.575722E+006,5.385701E+006,7.823095E-002,2.56528,74.3522,-24.3275,284.995,17.8471,27.1743,-2.589133E-003,0.602895,76.6467,169.953,0.862834
19.0000,-3.004881E+006,-1.575752E+006,5.385723E+006,8.112243E-002,2.59371,77.0972,-25.2363,286.707,17.8758,27.1914,-2.636329E-003,0.614786,76.4967,169.952,0.868312
19.1000,-3.004885E+006,-1.575783E+006,5.385746E+006,8.408285E-002,2.62230,79.9076,-26.1670,288.420,17.9045,27.2083,-2.684070E-003,0.626792,76.3468,169.951,0.873800
19.2000,-3.004889E+006,-1.575814E+006,5.385769E+006,8.711295E-002,2.65106,82.7840,-27.1197,290.135,17.9332,27.2250,-2.732357E-003,0.638911,76.1969,169.950,0.879297
19.3000,-3.004893E+006,-1.575844E+006,5.385792E+006,9.021355E-002,2.67999,85.7273,-28.0947,291.851,17.9618,27.2416,-2.781192E-003,0.651145,76.0469,169.950,0.884805
19.4000,-3.004897E+006,-1.575875E+006,5.385815E+006,9.338576E-002,2.70908,88.7386,-29.0924,293.568,17.9905,27.2580,-2.830577E-003,0.663491,75.8970,169.949,0.890322
19.5000,-3.004902E+006,-1.575906E+006,5.385838E+006,9.663005E-002,2.73833,91.8182,-30.1130,295.287,18.0191,27.2743,-2.880512E-003,0.675951,75.7471,169.948,0.895849
19.6000,-3.004906E+006,-1.575937E+006,5.385861E+006,9.994760E-002,2.76775,94.9672,-31.1567,297.007,18.0477,27.2904,-2.931001E-003,0.688524,75.5971,169.948,0.901386
19.7000,-3.004911E+006,-1.575968E+006,5.385884E+006,0.103339,2.79733,98.1864,-32.2239,298.728,18.0764,27.3064,-2.982043E-003,0.701208,75.4472,169.947,0.906933
19.8000,-3.004916E+006,-1.575999E+006,5.385907E+006,0.106805,2.82708,101.477,-33.3147,300.450,18.1049,27.3222,-3.033640E-003,0.714005,75.2973,169.947,0.912489
